256,2
0.00089764,0
0.0012468,0
0.0009707,0
0.00075409,0
0.0014225,0
0.014029,0
0.0053108,0
0.0059081,0
0.0064855,0
0.15476,0
0.0091015,0
0.012655,0
0.062999,0
0.2281,0
0.546,0
0.0035572,0
0.013929,0
0.007603,0
0.27616,0
0.023905,0
0.0023557,0
0.0024775,0
0.016674,0
0.091045,0
0.00091334,0
0.0010512,0
0.016019,0
0.050353,0
0.0080523,0
0.0047477,0
0.0062436,0
0.0027945,0
0.062286,0
0.0097877,0
0.0097818,0
0.0026236,0
0.044566,0
0.010318,0
0.007942,0
0.0026147,0
0.0017809,0
0.14956,0
0.0025301,0
0.0062943,0
0.01547,0
0.47436,0
0.12187,0
0.08336,0
0.20653,0
0.21197,0
0.74945,0
0.018059,0
0.0001245,0
0.089573,0
0.12094,0
0.16387,0
0.033449,0
0.0029352,0
0.020439,0
0.10303,0
0.012135,0
0.0012492,0
0.0080124,0
0.0076692,0
0.030525,0
0.0015549,0
0.0018534,0
0.029022,0
0.13535,0
0.0022872,0
0.089814,0
0.081976,0
0.26925,0
0.54608,0
0.25305,0
0.13215,0
0.45769,0
1.496,0
0.01562,0
0.094969,0
0.015103,0
0.03732,0
0.1314,0
0.0091565,0
0.0086099,0
0.034354,0
0.10746,0
0.028093,0
0.0073,0
0.0021268,0
0.012159,0
0.085034,0
0.0048805,0
0.022157,0
0.06933,0
0.12124,0
0.05487,0
0.0057591,0
0.00050664,0
0.025672,0
0.23582,0
0.040133,0
0.015248,0
0.11026,0
0.12061,0
0.053747,0
0.024222,0
0.010323,0
0.078859,0
0.16837,0
0.003817,0
0.030351,0
0.094877,0
0.036841,0
0.046802,0
0.025794,0
0.00088222,0
0.035562,0
0.023101,0
0.003168,0
0.0024862,0
0.0028636,0
0.00077332,0
0.0029567,0
0.0017527,0
0.00016229,0
0.0041956,0
0.0017772,0
0.00066208,0
0.0017772,0
0.0041956,0
0.00016229,0
0.0017527,0
0.0029567,0
0.00077332,0
0.0028636,0
0.0024862,0
0.003168,0
0.023101,0
0.035562,0
0.00088222,0
0.025794,0
0.046802,0
0.036841,0
0.094877,0
0.030351,0
0.003817,0
0.16837,0
0.078859,0
0.010323,0
0.024222,0
0.053747,0
0.12061,0
0.11026,0
0.015248,0
0.040133,0
0.23582,0
0.025672,0
0.00050664,0
0.0057591,0
0.05487,0
0.12124,0
0.06933,0
0.022157,0
0.0048805,0
0.085034,0
0.012159,0
0.0021268,0
0.0073,0
0.028093,0
0.10746,0
0.034354,0
0.0086099,0
0.0091565,0
0.1314,0
0.03732,0
0.015103,0
0.094969,0
0.01562,0
1.496,0
0.45769,0
0.13215,0
0.25305,0
0.54608,0
0.26925,0
0.081976,0
0.089814,0
0.0022872,0
0.13535,0
0.029022,0
0.0018534,0
0.0015549,0
0.030525,0
0.0076692,0
0.0080124,0
0.0012492,0
0.012135,0
0.10303,0
0.020439,0
0.0029352,0
0.033449,0
0.16387,0
0.12094,0
0.089573,0
0.0001245,0
0.018059,0
0.74945,0
0.21197,0
0.20653,0
0.08336,0
0.12187,0
0.47436,0
0.01547,0
0.0062943,0
0.0025301,0
0.14956,0
0.0017809,0
0.0026147,0
0.007942,0
0.010318,0
0.044566,0
0.0026236,0
0.0097818,0
0.0097877,0
0.062286,0
0.0027945,0
0.0062436,0
0.0047477,0
0.0080523,0
0.050353,0
0.016019,0
0.0010512,0
0.00091334,0
0.091045,0
0.016674,0
0.0024775,0
0.0023557,0
0.023905,0
0.27616,0
0.007603,0
0.013929,0
0.0035572,0
0.546,0
0.2281,0
0.062999,0
0.012655,0
0.0091015,0
0.15476,0
0.0064855,0
0.0059081,0
0.0053108,0
0.014029,0
0.0014225,0
0.00075409,0
0.0009707,0
0.0012468,0
